Image ID,RGB,Hue,SortColor,geometry,centroid,latitude,longitude,ZipCode,LandUse,OwnerType,YearBuilt,YearBin,SVI_ID,SortYear
141,"(137, 139, 136)",70,359,"POLYGON ((-73.95918350521593 40.81644132713175, -73.95918350521593 40.81716050045624, -73.95990267854042 40.81716050045624, -73.95990267854042 40.81644132713175, -73.95918350521593 40.81644132713175))",POINT (-73.95954309187817 40.816800913794),40.816800913794,-73.95954309187817,10027,8.0,X,1934,2,141,471
244,"(104, 110, 105)",92,104,"POLYGON ((-73.95558763859351 40.81572215380726, -73.95558763859351 40.81644132713175, -73.956306811918 40.81644132713175, -73.956306811918 40.81572215380726, -73.95558763859351 40.81572215380726))",POINT (-73.95594722525576 40.8160817404695),40.8160817404695,-73.95594722525576,10027,8.0,C,1936,2,244,472
262,"(146, 138, 134)",14,441,"POLYGON ((-73.95486846526903 40.81500298048277, -73.95486846526903 40.81572215380726, -73.95558763859351 40.81572215380726, -73.95558763859351 40.81500298048277, -73.95486846526903 40.81500298048277))",POINT (-73.95522805193129 40.815362567145016),40.815362567145016,-73.95522805193129,10027,8.0,C,1936,2,262,473
263,"(106, 109, 99)",55,71,"POLYGON ((-73.95486846526903 40.81572215380726, -73.95486846526903 40.81644132713175, -73.95558763859351 40.81644132713175, -73.95558763859351 40.81572215380726, -73.95486846526903 40.81572215380726))",POINT (-73.95522805193129 40.8160817404695),40.8160817404695,-73.95522805193129,10027,8.0,C,1936,2,263,474
143,"(88, 118, 128)",138,542,"POLYGON ((-73.95918350521593 40.81931802042971, -73.95918350521593 40.8200371937542, -73.95990267854042 40.8200371937542, -73.95990267854042 40.81931802042971, -73.95918350521593 40.81931802042971))",POINT (-73.95954309187817 40.819677607091954),40.819677607091954,-73.95954309187817,10027,5.0,,1938,2,143,475
170,"(79, 81, 86)",157,4,"POLYGON ((-73.95846433189145 40.821475540403185, -73.95846433189145 40.822194713727676, -73.95918350521593 40.822194713727676, -73.95918350521593 40.821475540403185, -73.95846433189145 40.821475540403185))",POINT (-73.95882391855369 40.82183512706542),40.82183512706542,-73.95882391855369,10027,9.0,C,1939,2,170,476
169,"(122, 127, 130)",143,258,"POLYGON ((-73.95846433189145 40.820756367078694, -73.95846433189145 40.821475540403185, -73.95918350521593 40.821475540403185, -73.95918350521593 40.820756367078694, -73.95846433189145 40.820756367078694))",POINT (-73.95882391855369 40.82111595374094),40.82111595374094,-73.95882391855369,10027,9.0,C,1939,2,169,477
354,"(132, 133, 136)",159,246,"POLYGON ((-73.9519917719711 40.81787967378073, -73.9519917719711 40.81859884710522, -73.95271094529558 40.81859884710522, -73.95271094529558 40.81787967378073, -73.9519917719711 40.81787967378073))",POINT (-73.95235135863334 40.81823926044298),40.81823926044298,-73.95235135863334,10031,7.0,C,1940,2,354,478
591,"(135, 135, 137)",170,412,"POLYGON ((-73.94336169207729 40.830105620297076, -73.94336169207729 40.83082479362157, -73.94408086540177 40.83082479362157, -73.94408086540177 40.830105620297076, -73.94336169207729 40.830105620297076))",POINT (-73.94372127873955 40.83046520695932),40.83046520695932,-73.94372127873955,10032,2.0,,1940,2,591,479
202,"(83, 80, 68)",33,585,"POLYGON ((-73.95702598524248 40.813564633833785, -73.95702598524248 40.814283807158276, -73.95774515856696 40.814283807158276, -73.95774515856696 40.813564633833785, -73.95702598524248 40.813564633833785))",POINT (-73.95738557190472 40.813924220496034),40.813924220496034,-73.95738557190472,10027,8.0,C,1940,2,202,480
458,"(130, 130, 131)",170,431,"POLYGON ((-73.94911507867316 40.82722892699911, -73.94911507867316 40.8279481003236, -73.94983425199764 40.8279481003236, -73.94983425199764 40.82722892699911, -73.94911507867316 40.82722892699911))",POINT (-73.94947466533542 40.827588513661354),40.82758851366136,-73.94947466533542,10031,4.0,,1940,2,458,481
379,"(132, 133, 130)",56,233,"POLYGON ((-73.95127259864661 40.81787967378073, -73.95127259864661 40.81859884710522, -73.9519917719711 40.81859884710522, -73.9519917719711 40.81787967378073, -73.95127259864661 40.81787967378073))",POINT (-73.95163218530885 40.81823926044298),40.81823926044298,-73.95163218530885,10031,7.0,C,1940,2,379,482
479,"(141, 140, 148)",175,391,"POLYGON ((-73.94839590534868 40.82722892699911, -73.94839590534868 40.8279481003236, -73.94911507867316 40.8279481003236, -73.94911507867316 40.82722892699911, -73.94839590534868 40.82722892699911))",POINT (-73.9487554920109 40.827588513661354),40.82758851366136,-73.9487554920109,10031,3.0,,1940,2,479,483
221,"(140, 142, 144)",148,367,"POLYGON ((-73.956306811918 40.812845460509294, -73.956306811918 40.813564633833785, -73.95702598524248 40.813564633833785, -73.95702598524248 40.812845460509294, -73.956306811918 40.812845460509294))",POINT (-73.95666639858024 40.813205047171536),40.813205047171536,-73.95666639858024,10027,8.0,C,1940,2,221,484
380,"(129, 133, 129)",85,231,"POLYGON ((-73.95127259864661 40.81859884710522, -73.95127259864661 40.81931802042971, -73.9519917719711 40.81931802042971, -73.9519917719711 40.81859884710522, -73.95127259864661 40.81859884710522))",POINT (-73.95163218530885 40.818958433767456),40.818958433767456,-73.95163218530885,10031,7.0,C,1940,2,380,485
95,"(109, 112, 107)",68,98,"POLYGON ((-73.9606218518649 40.812845460509294, -73.9606218518649 40.813564633833785, -73.96134102518938 40.813564633833785, -73.96134102518938 40.812845460509294, -73.9606218518649 40.812845460509294))",POINT (-73.96098143852716 40.813205047171536),40.813205047171536,-73.96098143852716,10027,3.0,,1940,2,95,486
201,"(129, 132, 121)",54,220,"POLYGON ((-73.95702598524248 40.812845460509294, -73.95702598524248 40.813564633833785, -73.95774515856696 40.813564633833785, -73.95774515856696 40.812845460509294, -73.95702598524248 40.812845460509294))",POINT (-73.95738557190472 40.813205047171536),40.813205047171536,-73.95738557190472,10027,8.0,C,1940,2,201,487
114,"(130, 129, 128)",21,186,"POLYGON ((-73.95990267854042 40.812845460509294, -73.95990267854042 40.813564633833785, -73.9606218518649 40.813564633833785, -73.9606218518649 40.812845460509294, -73.95990267854042 40.812845460509294))",POINT (-73.96026226520264 40.813205047171536),40.813205047171536,-73.96026226520264,10027,3.0,,1940,2,114,488
224,"(134, 133, 131)",28,236,"POLYGON ((-73.956306811918 40.81500298048277, -73.956306811918 40.81572215380726, -73.95702598524248 40.81572215380726, -73.95702598524248 40.81500298048277, -73.956306811918 40.81500298048277))",POINT (-73.95666639858024 40.815362567145016),40.815362567145016,-73.95666639858024,10027,8.0,C,1949,2,224,489
225,"(102, 106, 101)",76,289,"POLYGON ((-73.956306811918 40.81572215380726, -73.956306811918 40.81644132713175, -73.95702598524248 40.81644132713175, -73.95702598524248 40.81572215380726, -73.956306811918 40.81572215380726))",POINT (-73.95666639858024 40.8160817404695),40.8160817404695,-73.95666639858024,10027,8.0,C,1949,2,225,490
311,"(129, 131, 127)",63,195,"POLYGON ((-73.95343011862006 40.820756367078694, -73.95343011862006 40.821475540403185, -73.95414929194455 40.821475540403185, -73.95414929194455 40.820756367078694, -73.95343011862006 40.820756367078694))",POINT (-73.9537897052823 40.82111595374094),40.82111595374094,-73.9537897052823,10031,5.0,,1950,2,311,491
327,"(140, 143, 145)",144,368,"POLYGON ((-73.95271094529558 40.81572215380726, -73.95271094529558 40.81644132713175, -73.95343011862006 40.81644132713175, -73.95343011862006 40.81572215380726, -73.95271094529558 40.81572215380726))",POINT (-73.95307053195782 40.8160817404695),40.8160817404695,-73.95307053195782,10027,8.0,X,1953,2,327,492
122,"(111, 130, 114)",91,552,"POLYGON ((-73.95918350521593 40.80277703396642, -73.95918350521593 40.80349620729091, -73.95990267854042 40.80349620729091, -73.95990267854042 40.80277703396642, -73.95918350521593 40.80277703396642))",POINT (-73.95954309187817 40.80313662062866),40.80313662062866,-73.95954309187817,10025,8.0,,1954,2,122,493
66,"(122, 123, 113)",46,158,"POLYGON ((-73.96134102518938 40.8042153806154, -73.96134102518938 40.804934553939894, -73.96206019851387 40.804934553939894, -73.96206019851387 40.8042153806154, -73.96134102518938 40.8042153806154))",POINT (-73.96170061185163 40.804574967277645),40.804574967277645,-73.96170061185163,10025,8.0,X,1954,2,66,494
83,"(114, 120, 119)",120,132,"POLYGON ((-73.9606218518649 40.8042153806154, -73.9606218518649 40.804934553939894, -73.96134102518938 40.804934553939894, -73.96134102518938 40.8042153806154, -73.9606218518649 40.8042153806154))",POINT (-73.96098143852716 40.804574967277645),40.804574967277645,-73.96098143852716,10025,8.0,,1954,2,83,495
67,"(143, 136, 129)",21,423,"POLYGON ((-73.96134102518938 40.804934553939894, -73.96134102518938 40.805653727264385, -73.96206019851387 40.805653727264385, -73.96206019851387 40.804934553939894, -73.96134102518938 40.804934553939894))",POINT (-73.96170061185163 40.80529414060214),40.80529414060214,-73.96170061185163,10025,8.0,X,1954,2,67,496
102,"(95, 108, 102)",107,285,"POLYGON ((-73.95990267854042 40.8042153806154, -73.95990267854042 40.804934553939894, -73.9606218518649 40.804934553939894, -73.9606218518649 40.8042153806154, -73.95990267854042 40.8042153806154))",POINT (-73.96026226520264 40.804574967277645),40.804574967277645,-73.96026226520264,10025,8.0,,1954,2,102,497
101,"(113, 120, 101)",58,85,"POLYGON ((-73.95990267854042 40.80349620729091, -73.95990267854042 40.8042153806154, -73.9606218518649 40.8042153806154, -73.9606218518649 40.80349620729091, -73.95990267854042 40.80349620729091))",POINT (-73.96026226520264 40.80385579395316),40.80385579395316,-73.96026226520264,10025,8.0,,1954,2,101,498
123,"(92, 113, 72)",64,579,"POLYGON ((-73.95918350521593 40.80349620729091, -73.95918350521593 40.8042153806154, -73.95990267854042 40.8042153806154, -73.95990267854042 40.80349620729091, -73.95918350521593 40.80349620729091))",POINT (-73.95954309187817 40.80385579395316),40.80385579395316,-73.95954309187817,10025,8.0,,1954,2,123,499
144,"(137, 136, 121)",39,427,"POLYGON ((-73.95846433189145 40.80277703396642, -73.95846433189145 40.80349620729091, -73.95918350521593 40.80349620729091, -73.95918350521593 40.80277703396642, -73.95846433189145 40.80277703396642))",POINT (-73.95882391855369 40.80313662062866),40.80313662062866,-73.95882391855369,10025,8.0,,1954,2,144,500
100,"(114, 117, 103)",51,88,"POLYGON ((-73.95990267854042 40.80277703396642, -73.95990267854042 40.80349620729091, -73.9606218518649 40.80349620729091, -73.9606218518649 40.80277703396642, -73.95990267854042 40.80277703396642))",POINT (-73.96026226520264 40.80313662062866),40.80313662062866,-73.96026226520264,10025,8.0,,1954,2,100,501
180,"(125, 123, 109)",37,514,"POLYGON ((-73.95774515856696 40.812845460509294, -73.95774515856696 40.813564633833785, -73.95846433189145 40.813564633833785, -73.95846433189145 40.812845460509294, -73.95774515856696 40.812845460509294))",POINT (-73.9581047452292 40.813205047171536),40.813205047171536,-73.9581047452292,10027,3.0,O,1955,2,180,502
181,"(109, 111, 104)",54,95,"POLYGON ((-73.95774515856696 40.813564633833785, -73.95774515856696 40.814283807158276, -73.95846433189145 40.814283807158276, -73.95846433189145 40.813564633833785, -73.95774515856696 40.813564633833785))",POINT (-73.9581047452292 40.813924220496034),40.813924220496034,-73.9581047452292,10027,3.0,O,1955,2,181,503
219,"(103, 108, 95)",58,292,"POLYGON ((-73.956306811918 40.81140711386031, -73.956306811918 40.8121262871848, -73.95702598524248 40.8121262871848, -73.95702598524248 40.81140711386031, -73.956306811918 40.81140711386031))",POINT (-73.95666639858024 40.81176670052255),40.81176670052255,-73.95666639858024,10027,4.0,O,1955,2,219,504
159,"(133, 137, 143)",153,348,"POLYGON ((-73.95846433189145 40.813564633833785, -73.95846433189145 40.814283807158276, -73.95918350521593 40.814283807158276, -73.95918350521593 40.813564633833785, -73.95846433189145 40.813564633833785))",POINT (-73.95882391855369 40.813924220496034),40.813924220496034,-73.95882391855369,10027,3.0,O,1955,2,159,505
238,"(110, 111, 96)",45,550,"POLYGON ((-73.95558763859351 40.81140711386031, -73.95558763859351 40.8121262871848, -73.956306811918 40.8121262871848, -73.956306811918 40.81140711386031, -73.95558763859351 40.81140711386031))",POINT (-73.95594722525576 40.81176670052255),40.81176670052255,-73.95594722525576,10027,4.0,O,1955,2,238,506
220,"(119, 121, 123)",148,146,"POLYGON ((-73.956306811918 40.8121262871848, -73.956306811918 40.812845460509294, -73.95702598524248 40.812845460509294, -73.95702598524248 40.8121262871848, -73.956306811918 40.8121262871848))",POINT (-73.95666639858024 40.81248587384705),40.81248587384705,-73.95666639858024,10027,4.0,O,1955,2,220,507
158,"(108, 107, 97)",38,74,"POLYGON ((-73.95846433189145 40.812845460509294, -73.95846433189145 40.813564633833785, -73.95918350521593 40.813564633833785, -73.95918350521593 40.812845460509294, -73.95846433189145 40.812845460509294))",POINT (-73.95882391855369 40.813205047171536),40.813205047171536,-73.95882391855369,10027,3.0,,1956,2,158,508
157,"(127, 133, 122)",65,221,"POLYGON ((-73.95846433189145 40.8121262871848, -73.95846433189145 40.812845460509294, -73.95918350521593 40.812845460509294, -73.95918350521593 40.8121262871848, -73.95846433189145 40.8121262871848))",POINT (-73.95882391855369 40.81248587384705),40.81248587384705,-73.95882391855369,10027,3.0,,1956,2,157,509
179,"(113, 116, 112)",74,123,"POLYGON ((-73.95774515856696 40.8121262871848, -73.95774515856696 40.812845460509294, -73.95846433189145 40.812845460509294, -73.95846433189145 40.8121262871848, -73.95774515856696 40.8121262871848))",POINT (-73.9581047452292 40.81248587384705),40.81248587384705,-73.9581047452292,10027,3.0,,1956,2,179,510
135,"(133, 134, 136)",155,245,"POLYGON ((-73.95918350521593 40.8121262871848, -73.95918350521593 40.812845460509294, -73.95990267854042 40.812845460509294, -73.95990267854042 40.8121262871848, -73.95918350521593 40.8121262871848))",POINT (-73.95954309187817 40.81248587384705),40.81248587384705,-73.95954309187817,10027,3.0,,1956,2,135,511
200,"(122, 116, 103)",29,510,"POLYGON ((-73.95702598524248 40.8121262871848, -73.95702598524248 40.812845460509294, -73.95774515856696 40.812845460509294, -73.95774515856696 40.8121262871848, -73.95702598524248 40.8121262871848))",POINT (-73.95738557190472 40.81248587384705),40.81248587384705,-73.95738557190472,10027,3.0,,1956,2,200,512
350,"(115, 118, 121)",148,135,"POLYGON ((-73.9519917719711 40.81500298048277, -73.9519917719711 40.81572215380726, -73.95271094529558 40.81572215380726, -73.95271094529558 40.81500298048277, -73.9519917719711 40.81500298048277))",POINT (-73.95235135863334 40.815362567145016),40.815362567145016,-73.95235135863334,10027,8.0,C,1957,2,350,513
571,"(137, 139, 142)",153,352,"POLYGON ((-73.94408086540177 40.82363306037666, -73.94408086540177 40.82435223370115, -73.94480003872626 40.82435223370115, -73.94480003872626 40.82363306037666, -73.94408086540177 40.82363306037666))",POINT (-73.94444045206401 40.82399264703891),40.82399264703891,-73.94444045206401,10031,3.0,,1957,2,571,514
182,"(127, 137, 148)",149,339,"POLYGON ((-73.95774515856696 40.814283807158276, -73.95774515856696 40.81500298048277, -73.95846433189145 40.81500298048277, -73.95846433189145 40.814283807158276, -73.95774515856696 40.814283807158276))",POINT (-73.9581047452292 40.81464339382052),40.81464339382052,-73.9581047452292,10027,5.0,,1957,2,182,515
375,"(226, 225, 221)",34,615,"POLYGON ((-73.95127259864661 40.81500298048277, -73.95127259864661 40.81572215380726, -73.9519917719711 40.81572215380726, -73.9519917719711 40.81500298048277, -73.95127259864661 40.81500298048277))",POINT (-73.95163218530885 40.815362567145016),40.815362567145016,-73.95163218530885,10027,8.0,C,1957,2,375,516
47,"(156, 159, 161)",144,458,"POLYGON ((-73.96277937183835 40.81068794053582, -73.96277937183835 40.81140711386031, -73.96349854516284 40.81140711386031, -73.96349854516284 40.81068794053582, -73.96277937183835 40.81068794053582))",POINT (-73.9631389585006 40.81104752719807),40.81104752719807,-73.9631389585006,10027,8.0,X,1958,2,47,517
284,"(108, 112, 105)",66,96,"POLYGON ((-73.95414929194455 40.81644132713175, -73.95414929194455 40.81716050045624, -73.95486846526903 40.81716050045624, -73.95486846526903 40.81644132713175, -73.95414929194455 40.81644132713175))",POINT (-73.95450887860677 40.816800913794),40.816800913794,-73.95450887860677,10027,3.0,O,1959,2,284,518
545,"(105, 109, 98)",57,73,"POLYGON ((-73.94551921205074 40.82579058035013, -73.94551921205074 40.82650975367462, -73.94623838537522 40.82650975367462, -73.94623838537522 40.82579058035013, -73.94551921205074 40.82579058035013))",POINT (-73.94587879871298 40.82615016701238),40.82615016701238,-73.94587879871298,10031,8.0,X,1959,2,545,519
264,"(112, 120, 112)",85,165,"POLYGON ((-73.95486846526903 40.81644132713175, -73.95486846526903 40.81716050045624, -73.95558763859351 40.81716050045624, -73.95558763859351 40.81644132713175, -73.95486846526903 40.81644132713175))",POINT (-73.95522805193129 40.816800913794),40.816800913794,-73.95522805193129,10027,3.0,O,1959,2,264,520
245,"(136, 137, 130)",48,419,"POLYGON ((-73.95558763859351 40.81644132713175, -73.95558763859351 40.81716050045624, -73.956306811918 40.81716050045624, -73.956306811918 40.81644132713175, -73.95558763859351 40.81644132713175))",POINT (-73.95594722525576 40.816800913794),40.816800913794,-73.95594722525576,10027,3.0,O,1959,2,245,521
490,"(141, 144, 148)",151,370,"POLYGON ((-73.94767673202419 40.821475540403185, -73.94767673202419 40.822194713727676, -73.94839590534868 40.822194713727676, -73.94839590534868 40.821475540403185, -73.94767673202419 40.821475540403185))",POINT (-73.94803631868643 40.82183512706542),40.82183512706542,-73.94803631868643,10031,8.0,X,1960,3,490,522
489,"(124, 129, 135)",150,255,"POLYGON ((-73.94767673202419 40.820756367078694, -73.94767673202419 40.821475540403185, -73.94839590534868 40.821475540403185, -73.94839590534868 40.820756367078694, -73.94767673202419 40.820756367078694))",POINT (-73.94803631868643 40.82111595374094),40.82111595374094,-73.94803631868643,10031,8.0,X,1960,3,489,523
601,"(143, 146, 149)",148,394,"POLYGON ((-73.9426425187528 40.83082479362157, -73.9426425187528 40.83154396694606, -73.94336169207729 40.83154396694606, -73.94336169207729 40.83082479362157, -73.9426425187528 40.83082479362157))",POINT (-73.94300210541503 40.83118438028382),40.83118438028382,-73.94300210541503,10032,3.0,O,1961,3,601,524
204,"(117, 120, 119)",113,152,"POLYGON ((-73.95702598524248 40.81500298048277, -73.95702598524248 40.81572215380726, -73.95774515856696 40.81572215380726, -73.95774515856696 40.81500298048277, -73.95702598524248 40.81500298048277))",POINT (-73.95738557190472 40.815362567145016),40.815362567145016,-73.95738557190472,10027,5.0,,1962,3,204,525
353,"(138, 136, 133)",25,417,"POLYGON ((-73.9519917719711 40.81716050045624, -73.9519917719711 40.81787967378073, -73.95271094529558 40.81787967378073, -73.95271094529558 40.81716050045624, -73.9519917719711 40.81716050045624))",POINT (-73.95235135863334 40.81752008711849),40.81752008711849,-73.95235135863334,10031,8.0,C,1962,3,353,526
603,"(130, 134, 136)",141,248,"POLYGON ((-73.94192334542832 40.82722892699911, -73.94192334542832 40.8279481003236, -73.9426425187528 40.8279481003236, -73.9426425187528 40.82722892699911, -73.94192334542832 40.82722892699911))",POINT (-73.94228293209056 40.827588513661354),40.82758851366136,-73.94228293209056,10031,7.0,,1963,3,603,527
118,"(121, 119, 109)",35,307,"POLYGON ((-73.95990267854042 40.81644132713175, -73.95990267854042 40.81716050045624, -73.9606218518649 40.81716050045624, -73.9606218518649 40.81644132713175, -73.95990267854042 40.81644132713175))",POINT (-73.96026226520264 40.816800913794),40.816800913794,-73.96026226520264,10027,3.0,,1964,3,118,528
293,"(141, 138, 137)",10,361,"POLYGON ((-73.95414929194455 40.82291388705217, -73.95414929194455 40.82363306037666, -73.95486846526903 40.82363306037666, -73.95486846526903 40.82291388705217, -73.95414929194455 40.82291388705217))",POINT (-73.95450887860677 40.823273473714416),40.823273473714416,-73.95450887860677,10031,3.0,X,1964,3,293,529
8,"(92, 97, 84)",58,572,"POLYGON ((-73.96565606513629 40.80709207391337, -73.96565606513629 40.80781124723786, -73.96637523846077 40.80781124723786, -73.96637523846077 40.80709207391337, -73.96565606513629 40.80709207391337))",POINT (-73.96601565179851 40.80745166057561),40.80745166057561,-73.96601565179851,10025,8.0,X,1965,3,8,530
198,"(119, 113, 117)",226,316,"POLYGON ((-73.95702598524248 40.81068794053582, -73.95702598524248 40.81140711386031, -73.95774515856696 40.81140711386031, -73.95774515856696 40.81068794053582, -73.95702598524248 40.81068794053582))",POINT (-73.95738557190472 40.81104752719807),40.81104752719807,-73.95738557190472,10027,8.0,C,1966,3,198,531
218,"(108, 99, 79)",29,567,"POLYGON ((-73.956306811918 40.81068794053582, -73.956306811918 40.81140711386031, -73.95702598524248 40.81140711386031, -73.95702598524248 40.81068794053582, -73.956306811918 40.81068794053582))",POINT (-73.95666639858024 40.81104752719807),40.81104752719807,-73.95666639858024,10027,8.0,C,1966,3,218,532
217,"(166, 161, 158)",15,532,"POLYGON ((-73.956306811918 40.80996876721133, -73.956306811918 40.81068794053582, -73.95702598524248 40.81068794053582, -73.95702598524248 40.80996876721133, -73.956306811918 40.80996876721133))",POINT (-73.95666639858024 40.81032835387357),40.81032835387357,-73.95666639858024,10027,8.0,C,1966,3,217,533
227,"(115, 120, 121)",134,134,"POLYGON ((-73.956306811918 40.81716050045624, -73.956306811918 40.81787967378073, -73.95702598524248 40.81787967378073, -73.95702598524248 40.81716050045624, -73.956306811918 40.81716050045624))",POINT (-73.95666639858024 40.81752008711849),40.81752008711849,-73.95666639858024,10027,7.0,,1966,3,227,534
226,"(109, 111, 109)",85,99,"POLYGON ((-73.956306811918 40.81644132713175, -73.956306811918 40.81716050045624, -73.95702598524248 40.81716050045624, -73.95702598524248 40.81644132713175, -73.956306811918 40.81644132713175))",POINT (-73.95666639858024 40.816800913794),40.816800913794,-73.95666639858024,10027,7.0,,1966,3,226,535
52,"(93, 90, 87)",21,18,"POLYGON ((-73.96206019851387 40.804934553939894, -73.96206019851387 40.805653727264385, -73.96277937183835 40.805653727264385, -73.96277937183835 40.804934553939894, -73.96206019851387 40.804934553939894))",POINT (-73.96241978517611 40.80529414060214),40.80529414060214,-73.96241978517611,10025,8.0,,1968,3,52,536
281,"(98, 105, 116)",153,277,"POLYGON ((-73.95414929194455 40.814283807158276, -73.95414929194455 40.81500298048277, -73.95486846526903 40.81500298048277, -73.95486846526903 40.814283807158276, -73.95414929194455 40.814283807158276))",POINT (-73.95450887860677 40.81464339382052),40.81464339382052,-73.95450887860677,10027,7.0,C,1968,3,281,537
223,"(106, 108, 99)",51,72,"POLYGON ((-73.956306811918 40.814283807158276, -73.956306811918 40.81500298048277, -73.95702598524248 40.81500298048277, -73.95702598524248 40.814283807158276, -73.956306811918 40.814283807158276))",POINT (-73.95666639858024 40.81464339382052),40.81464339382052,-73.95666639858024,10027,8.0,C,1969,3,223,538
128,"(94, 87, 81)",19,597,"POLYGON ((-73.95918350521593 40.80709207391337, -73.95918350521593 40.80781124723786, -73.95990267854042 40.80781124723786, -73.95990267854042 40.80709207391337, -73.95918350521593 40.80709207391337))",POINT (-73.95954309187817 40.80745166057561),40.80745166057561,-73.95954309187817,10027,8.0,X,1970,3,128,539
266,"(128, 123, 121)",12,214,"POLYGON ((-73.95486846526903 40.81787967378073, -73.95486846526903 40.81859884710522, -73.95558763859351 40.81859884710522, -73.95558763859351 40.81787967378073, -73.95486846526903 40.81787967378073))",POINT (-73.95522805193129 40.81823926044298),40.81823926044298,-73.95522805193129,10027,10.0,,1970,3,266,540
243,"(114, 121, 121)",127,133,"POLYGON ((-73.95558763859351 40.81500298048277, -73.95558763859351 40.81572215380726, -73.956306811918 40.81572215380726, -73.956306811918 40.81500298048277, -73.95558763859351 40.81500298048277))",POINT (-73.95594722525576 40.815362567145016),40.815362567145016,-73.95594722525576,10027,9.0,C,1970,3,243,541
468,"(114, 104, 95)",20,53,"POLYGON ((-73.94839590534868 40.81931802042971, -73.94839590534868 40.8200371937542, -73.94911507867316 40.8200371937542, -73.94911507867316 40.81931802042971, -73.94839590534868 40.81931802042971))",POINT (-73.9487554920109 40.819677607091954),40.819677607091954,-73.9487554920109,10031,8.0,X,1971,3,468,542
447,"(113, 119, 119)",127,131,"POLYGON ((-73.94911507867316 40.81931802042971, -73.94911507867316 40.8200371937542, -73.94983425199764 40.8200371937542, -73.94983425199764 40.81931802042971, -73.94911507867316 40.81931802042971))",POINT (-73.94947466533542 40.819677607091954),40.819677607091954,-73.94947466533542,10031,8.0,X,1971,3,447,543
446,"(226, 225, 221)",34,608,"POLYGON ((-73.94911507867316 40.81859884710522, -73.94911507867316 40.81931802042971, -73.94983425199764 40.81931802042971, -73.94983425199764 40.81859884710522, -73.94911507867316 40.81859884710522))",POINT (-73.94947466533542 40.818958433767456),40.818958433767456,-73.94947466533542,10031,8.0,X,1971,3,446,544
476,"(154, 124, 95)",20,561,"POLYGON ((-73.94839590534868 40.82507140702564, -73.94839590534868 40.82579058035013, -73.94911507867316 40.82579058035013, -73.94911507867316 40.82507140702564, -73.94839590534868 40.82507140702564))",POINT (-73.9487554920109 40.82543099368788),40.82543099368788,-73.9487554920109,10031,8.0,,1972,3,476,545
611,"(132, 138, 150)",155,343,"POLYGON ((-73.94120417210384 40.829386446972585, -73.94120417210384 40.830105620297076, -73.94192334542832 40.830105620297076, -73.94192334542832 40.829386446972585, -73.94120417210384 40.829386446972585))",POINT (-73.94156375876608 40.82974603363483),40.82974603363483,-73.94156375876608,10032,8.0,X,1974,3,611,546
512,"(138, 137, 144)",176,527,"POLYGON ((-73.94695755869971 40.82507140702564, -73.94695755869971 40.82579058035013, -73.94767673202419 40.82579058035013, -73.94767673202419 40.82507140702564, -73.94695755869971 40.82507140702564))",POINT (-73.94731714536195 40.82543099368788),40.82543099368788,-73.94731714536195,10031,8.0,X,1974,3,512,547
210,"(124, 118, 120)",240,318,"POLYGON ((-73.95702598524248 40.81931802042971, -73.95702598524248 40.8200371937542, -73.95774515856696 40.8200371937542, -73.95774515856696 40.81931802042971, -73.95702598524248 40.81931802042971))",POINT (-73.95738557190472 40.819677607091954),40.819677607091954,-73.95738557190472,10031,8.0,O,1975,3,210,548
230,"(110, 105, 105)",0,63,"POLYGON ((-73.956306811918 40.81931802042971, -73.956306811918 40.8200371937542, -73.95702598524248 40.8200371937542, -73.95702598524248 40.81931802042971, -73.956306811918 40.81931802042971))",POINT (-73.95666639858024 40.819677607091954),40.819677607091954,-73.95666639858024,10031,8.0,O,1975,3,230,549
38,"(139, 137, 128)",34,421,"POLYGON ((-73.96277937183835 40.8042153806154, -73.96277937183835 40.804934553939894, -73.96349854516284 40.804934553939894, -73.96349854516284 40.8042153806154, -73.96277937183835 40.8042153806154))",POINT (-73.9631389585006 40.804574967277645),40.804574967277645,-73.9631389585006,10025,8.0,X,1976,3,38,550
539,"(134, 130, 126)",21,191,"POLYGON ((-73.94551921205074 40.821475540403185, -73.94551921205074 40.822194713727676, -73.94623838537522 40.822194713727676, -73.94623838537522 40.821475540403185, -73.94551921205074 40.821475540403185))",POINT (-73.94587879871298 40.82183512706542),40.82183512706542,-73.94587879871298,10030,8.0,X,1977,3,539,551
378,"(122, 119, 108)",33,308,"POLYGON ((-73.95127259864661 40.81716050045624, -73.95127259864661 40.81787967378073, -73.9519917719711 40.81787967378073, -73.9519917719711 40.81716050045624, -73.95127259864661 40.81716050045624))",POINT (-73.95163218530885 40.81752008711849),40.81752008711849,-73.95163218530885,10027,8.0,X,1978,3,378,552
402,"(131, 131, 133)",170,433,"POLYGON ((-73.95055342532213 40.81716050045624, -73.95055342532213 40.81787967378073, -73.95127259864661 40.81787967378073, -73.95127259864661 40.81716050045624, -73.95055342532213 40.81716050045624))",POINT (-73.95091301198437 40.81752008711849),40.81752008711849,-73.95091301198437,10027,8.0,X,1978,3,402,553
