Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,Shape_Leng,Shape_Area,YearBin,percent1900,percent1930,percent1960,percent2000,percent2024,std_dev,mean_value,evenness,Longitude,Latitude
MN,2082,28,109,237,1001,06,7,10031,L034,30,17,610,1,09,3B,1820 AMSTERDAM AVENUE,R7A,,,,C2-4,,,,,,N,W9,08,0,,1818-1838 AMSTERDAM A,19900,66720,66720,0,0,20000,0,0,0,46720,2,1,3.5,0,11,199.0,100.0,100.0,200.0,,2,N,3,2,314100.0,4892850.0,0.0,0.0,1920,1989,1992,,INDIVIDUAL LANDMARK,3.35,4.0,0.0,4.0,1,1020820028.0,0,0237,999369,241251,3b,,111N056,10710,,0.0,,1,,,18v2,621.616249413,21743.7687371,1900-1930,0.08029197080291971,0.8321167883211679,0.051094890510948905,0.014598540145985401,0.021897810218978103,0.35431923080904676,0.2,0.5644627275207742,-73.94536846765745,40.828840756019545
MN,2082,36,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,502 WEST 151 STREET,R7A,,,,,,,,,,N,D1,03,0,X,SINCLAIR HOUSING DEVE,7494,29736,0,29736,0,0,0,0,0,0,2,1,6.0,36,36,75.0,99.92,75.0,85.0,,3,N,5,2,120600.0,1718550.0,120600.0,1718550.0,1920,1981,0,,,3.97,4.0,0.0,4.0,1,1020820036.0,0,0237,999314,241339,3b,,111N056,10710,,0.0,,1,,,18v2,357.70749653,7795.94878272,1900-1930,0.07246376811594203,0.8333333333333334,0.057971014492753624,0.021739130434782608,0.014492753623188406,0.3548727625343228,0.2,0.5635822766676098,-73.94556700896794,40.82908238478027
MN,2082,39,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,506 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,MARLO ASSOC,3331,12040,0,12040,0,0,0,0,0,0,2,1,5.0,15,15,33.33,99.92,33.0,86.0,,3,N,5,2,59850.0,366300.0,0.0,0.0,1900,0,0,,,3.61,4.0,0.0,4.0,1,1020820039.0,0,0237,999266,241365,3b,,111N056,10710,,0.0,,1,,,18v2,273.551262624,3436.32260933,1900-1930,0.06428571428571428,0.8571428571428571,0.05,0.014285714285714285,0.014285714285714285,0.3680131430660972,0.19999999999999998,0.5434588498395558,-73.94574039626609,40.829153829064985
MN,2082,40,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,508 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,BROADWAY 151 MANAGER,3331,12040,0,12040,0,0,0,0,0,0,2,1,5.0,14,14,33.33,99.92,33.0,86.0,,3,N,5,1,19350.0,286200.0,0.0,215100.0,1905,1987,1998,,,3.61,4.0,0.0,4.0,1,1020820040.0,0,0237,999237,241381,3b,,111N056,10710,,0.0,,1,,,18v2,275.217999539,3522.6695155,1900-1930,0.07746478873239436,0.8450704225352113,0.04929577464788732,0.014084507042253521,0.014084507042253521,0.3615838881271457,0.2,0.5531219891538721,-73.94584515062091,40.829197793735
MN,2082,42,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,510 WEST 151 STREET,R7A,,,,,,,,,,N,C6,02,0,,510 WEST 151 STREETHO,3331,12040,0,12040,0,0,0,0,0,0,2,1,5.0,14,14,33.33,99.92,33.0,86.0,,3,N,5,2,19350.0,306450.0,19350.0,160122.0,1905,1988,0,,,3.61,4.0,0.0,4.0,1,1020820042.0,0,0237,999208,241397,3b,,111N056,10710,,0.0,,1,,,18v2,271.175628248,3313.26410671,1900-1930,0.07534246575342465,0.8561643835616438,0.04794520547945205,0.00684931506849315,0.0136986301369863,0.36784074242064996,0.2,0.5437135596784256,-73.94594990511419,40.82924175830952
MN,2082,43,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,512 WEST 151 STREET,R7A,,,,,,,,,,N,D1,03,0,,ADANA PROPERTIES LLC,4996,31500,0,31500,0,0,0,0,0,0,2,1,7.0,29,29,50.0,99.92,50.0,89.0,,3,N,5,2,107550.0,976050.0,0.0,0.0,1920,1994,0,,,6.31,4.0,0.0,4.0,1,1020820043.0,0,0237,999172,241418,3b,,111N056,10710,,0.0,,1,,,18v2,310.640417977,5357.69616533,1900-1930,0.08,0.8466666666666667,0.05333333333333334,0.006666666666666667,0.013333333333333334,0.36273651288197856,0.2,0.551364399077488,-73.94607994283635,40.829299458184344
MN,2082,45,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,516 WEST 151 STREET,R7A,,,,,,,,,,N,D1,03,0,,WEST RIVER ASSOCIATES,4996,26005,0,26005,0,0,0,0,0,0,2,1,7.0,44,44,50.0,99.92,50.0,89.0,,3,N,5,2,63900.0,698850.0,0.0,0.0,1920,1988,0,,,5.21,4.0,0.0,4.0,1,1020820045.0,0,0237,999127,241442,3b,,111N056,10710,,0.0,,1,,,18v2,306.840932658,5160.84948808,1900-1930,0.09803921568627451,0.8300653594771242,0.05228758169934641,0.013071895424836602,0.006535947712418301,0.3541072482591716,0.2,0.5648006371471365,-73.94624249529568,40.82936540721603
MN,2082,47,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,520 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,WESTBRIDGE HOUSING DE,3997,13535,0,13535,0,0,0,0,0,0,2,1,5.0,19,19,40.0,99.92,40.0,88.0,,3,N,5,2,72000.0,312300.0,0.0,0.0,1905,1984,1998,,,3.39,4.0,0.0,4.0,1,1020820047.0,0,0237,999088,241464,3b,,111N056,10710,,0.0,,1,,,18v2,285.74172561,4067.82718101,1900-1930,0.09615384615384616,0.8333333333333334,0.05128205128205128,0.01282051282051282,0.00641025641025641,0.35585295850060844,0.2,0.5620298908871602,-73.94638337170034,40.82942585651346
MN,2082,49,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,522 WEST 151 STREET,R7A,,,,,,,,,,N,C6,02,0,,522 WEST 151ST ST HDF,3997,13535,0,13535,0,0,0,0,0,0,2,1,5.0,19,19,40.0,99.92,40.0,88.0,,3,N,5,2,20700.0,344700.0,20700.0,151012.0,1905,1984,0,,,3.39,4.0,0.0,4.0,1,1020820049.0,0,0237,999053,241483,3b,,111N056,10710,,0.0,,1,,,18v2,288.049742028,4187.39239655,1900-1930,0.10759493670886076,0.8227848101265823,0.05063291139240506,0.012658227848101266,0.006329113924050633,0.35046950449069353,0.2,0.5706630587445243,-73.94650980110166,40.82947806479529
MN,2082,50,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,524 WEST 151 STREET,R7A,,,,,,,,,,N,C6,02,0,,524 WEST 151ST ST (HD,3997,13535,0,13535,0,0,0,0,0,0,2,1,5.0,20,20,40.0,99.92,40.0,88.0,,3,N,5,2,20700.0,344700.0,20700.0,135660.0,1905,1987,0,,,3.39,4.0,0.0,4.0,1,1020820050.0,0,0237,999018,241502,3b,,111N056,10710,,0.0,,1,,,18v2,287.068065689,4136.5479327,1900-1930,0.1118421052631579,0.8223684210526315,0.05263157894736842,0.013157894736842105,0.0,0.350621480285611,0.19999999999999998,0.5704157066094959,-73.94663623070139,40.82953027293808
MN,2082,52,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,526 WEST 151 STREET,R7A,,,,,,,,,,N,D1,03,0,X,SINCLAIR HOUSING DEVE,10491,38125,0,38125,0,0,0,0,0,0,2,1,5.0,43,43,105.0,99.92,105.0,88.0,,3,N,5,2,106200.0,2952900.0,106200.0,2952900.0,1930,1989,0,,,3.63,4.0,0.0,4.0,1,1020820052.0,0,0237,998954,241538,3b,,111N056,10710,,0.0,,1,,,18v2,418.761723424,10958.8060564,1930-1960,0.09219858156028368,0.8439716312056738,0.04964539007092199,0.014184397163120567,0.0,0.36175079633632784,0.2,0.5528667841858425,-73.9468674140129,40.82962918939323
MN,2082,56,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,558 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,558 WEST 151ST STREET,2498,10875,0,10875,0,0,0,0,0,0,2,1,5.0,15,15,25.0,99.92,25.0,89.0,,3,N,5,2,45000.0,414000.0,0.0,0.0,1977,1989,0,,,4.35,4.0,0.0,4.0,1,1020820056.0,0,0237,998897,241569,3b,,111N056,10710,,0.0,,1,,,18v2,256.76994639,2566.99778231,1960-2000,0.09701492537313433,0.8507462686567164,0.03731343283582089,0.014925373134328358,0.0,0.36564879611851353,0.2,0.5469729466528952,-73.94707331454818,40.82971437021181
MN,2082,57,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,560 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,BH 560 WEST 151 LLC,4996,25800,0,25800,0,0,0,0,0,0,2,1,6.0,31,31,50.0,99.92,50.0,84.0,,3,N,5,2,90000.0,814500.0,0.0,0.0,1910,1989,0,,,5.16,4.0,0.0,4.0,1,1020820057.0,0,0237,998864,241588,3b,,111N056,10710,,0.0,,1,,,18v2,311.494052521,5401.92409823,1900-1930,0.09375,0.8515625,0.0390625,0.015625,0.0,0.36596371863802973,0.2,0.5465022603820334,-73.94719251806916,40.829766574425726
MN,2082,59,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,3656 BROADWAY,R8,,,,C1-4,,,,,,N,S9,04,0,,BROADWAY 151 MANAGER,2492,7764,2391,5373,0,2391,0,0,0,0,2,1,4.0,6,10,24.92,100.0,25.0,73.0,,3,N,3,2,29847.0,166093.0,0.0,0.0,1905,1988,0,,,3.12,6.02,0.0,6.5,1,1020820059.0,0,0237,998815,241659,3b,,111N056,10710,,0.0,,1,,,18v2,255.914740378,2709.47177963,1900-1930,0.10810810810810811,0.8198198198198198,0.04504504504504504,0.018018018018018018,0.009009009009009009,0.348649812601358,0.2,0.5736414941230331,-73.94736942468614,40.82996152999481
MN,2082,60,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,3652 BROADWAY,R8,,,,C1-4,,,,,,N,M1,08,0,X,NEW YORK CONGREG ETAL,5050,9231,9231,0,0,0,0,0,0,9231,2,1,2.0,0,1,50.5,100.0,51.0,100.0,E,3,N,5,2,105750.0,745200.0,105750.0,745200.0,1926,1989,1992,,,1.83,6.02,0.0,6.5,1,1020820060.0,0,0237,998796,241624,3b,,111N056,10710,,0.0,,1,,,18v2,306.398917348,5263.37762864,1900-1930,0.11009174311926606,0.8256880733944955,0.045871559633027525,0.01834862385321101,0.0,0.35225057076938326,0.2,0.5677776447469871,-73.94743815699006,40.82986549635044
MN,2082,62,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,3650 BROADWAY,R8,,,,C1-4,,,,,,N,K2,05,0,,"FIGUEROA, FELIX",2450,3950,3950,0,0,3950,0,0,0,0,2,1,2.0,0,2,24.5,100.0,25.0,79.0,E,3,N,5,2,33300.0,407250.0,0.0,0.0,1926,0,0,,,1.61,6.02,0.0,6.5,1,1020820062.0,0,0237,998777,241591,3b,,111N056,10710,,0.0,,1,,,18v2,251.971524182,2509.9745449,1900-1930,0.08333333333333333,0.8518518518518519,0.046296296296296294,0.018518518518518517,0.0,0.36574660098446204,0.2,0.5468266797691167,-73.94750688476476,40.82977495208978
MN,2082,118,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,527 WEST 150 STREET,R6A,,,,,,,,,,N,C3,02,0,,527 W 150 LLC,1699,3732,0,3732,0,0,0,0,0,0,2,1,3.0,4,4,17.0,990.92,17.0,60.0,,3,N,5,5,47796.0,91310.0,0.0,0.0,1910,2004,0,,,2.2,3.0,0.0,3.0,1,1020820118.0,0,0237,999096,241343,3b,,111N056,10710,,0.0,,1,,,18v2,236.252347794,1742.21579351,1900-1930,0.03164556962025317,0.9050632911392406,0.05063291139240506,0.012658227848101266,0.0,0.3946089600771597,0.20000000000000004,0.5068308622644104,-73.94635473173184,40.82909373275723
MN,2082,120,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,521 WEST 150 STREET,R6A,,,,,,,,,,N,C5,02,0,,CRG HOLDINGS LLC,1699,2796,0,2796,0,0,0,0,0,0,2,1,3.0,11,11,17.0,99.92,17.0,60.0,,3,N,5,1,7650.0,117900.0,0.0,0.0,1910,1986,0,,,1.65,3.0,0.0,3.0,1,1020820120.0,0,0237,999142,241317,3b,,111N056,10710,,0.0,,1,,,18v2,233.012245071,1578.85782422,1900-1930,0.03821656050955414,0.8980891719745223,0.050955414012738856,0.012738853503184714,0.0,0.3907631632206549,0.2,0.5118189694232914,-73.94618857081969,40.82902229276784
MN,2082,122,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,515 WEST 150 STREET,R6A,,,,,,,,,,N,C5,02,0,,KEVCO GROUP LLC,1499,3492,0,3492,0,0,0,0,0,0,2,1,4.0,8,8,15.0,99.92,15.0,61.0,E,3,N,5,2,27000.0,160650.0,0.0,0.0,1910,1989,0,,,2.33,3.0,0.0,3.0,1,1020820122.0,0,0237,999186,241293,3b,,111N056,10710,,0.0,,1,,,18v2,234.067337242,1632.04220926,1900-1930,0.03896103896103896,0.8896103896103896,0.05844155844155844,0.012987012987012988,0.0,0.3861698739282609,0.2,0.5179067891744641,-73.94602963269297,40.828956345347486
MN,2082,124,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,509 WEST 150 STREET,R6A,,,,,,,,,,N,C3,02,0,,MUJAHID JUBAE,1499,3564,0,3564,0,0,0,0,0,0,2,1,4.0,4,4,15.0,99.92,15.0,61.0,E,3,N,5,5,32292.0,85975.0,0.0,0.0,1910,1988,2004,,,2.38,3.0,0.0,3.0,1,1020820124.0,0,0237,999225,241271,3b,,111N056,10710,,0.0,,1,,,18v2,231.023272681,1478.5722348,1900-1930,0.0392156862745098,0.8823529411764706,0.06535947712418301,0.013071895424836602,0.0,0.3822719315332651,0.19999999999999998,0.5231877702206036,-73.94588875760375,40.82889589561317
MN,2082,126,109,237,1001,06,7,10031,L034,30,17,610,1,09,3A,503 WEST 150 STREET,R6A,,,,,,,,,,N,C1,02,0,,"EP 503 WEST, LLC",1499,3927,0,3927,0,0,0,0,0,0,2,1,4.0,8,8,15.0,99.92,15.0,61.0,E,3,N,5,0,36374.0,163332.0,0.0,0.0,1910,2004,0,,,2.62,3.0,0.0,3.0,1,1020820126.0,0,0237,999264,241250,3b,,111N056,10710,,0.0,,1,,,18v2,231.25812993,1490.39412727,1900-1930,0.039735099337748346,0.8807947019867549,0.059602649006622516,0.013245033112582781,0.006622516556291391,0.38116595780696877,0.19999999999999998,0.524705827944317,-73.9457478805326,40.82883819041968
MN,2083,1,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,3660 BROADWAY,R8,R7A,,,C1-4,,,,,,Y,D7,04,0,,3660 BROADWAY BCR LLC,14988,71112,6000,65112,0,6000,0,0,0,0,2,1,6.0,62,70,99.92,150.0,98.0,139.0,,2,N,3,2,239400.0,4563900.0,0.0,0.0,1926,0,0,,,4.74,6.02,0.0,6.5,1,1020830001.0,0,0237,998896,241751,3b,,111N063,10710,,0.0,,1,,,18v2,506.894794903,15433.7356608,1900-1930,0.12149532710280374,0.794392523364486,0.04672897196261682,0.028037383177570093,0.009345794392523364,0.33499165334160524,0.2,0.5970297988261268,-73.9470765306967,40.83021390963938
MN,2083,8,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,535 WEST 151 STREET,R7A,,,,,,,,,,N,D4,03,0,,BROADWAY 151 LLC,7494,31850,0,31850,0,0,0,0,0,0,2,1,6.0,33,33,75.0,99.92,72.0,85.0,,2,N,5,2,59850.0,808650.0,0.0,0.0,1920,0,0,,,4.25,4.0,0.0,4.0,1,1020830008.0,0,0237,998996,241696,3b,,111N063,10710,,0.0,,1,,,18v2,354.813776346,7705.99051993,1900-1930,0.13432835820895522,0.7985074626865671,0.03731343283582089,0.022388059701492536,0.007462686567164179,0.33823345671416194,0.19999999999999998,0.5913075582517273,-73.94671530066675,40.83006278403521
MN,2083,11,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,533 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,MATILDA KISS,4163,14410,0,14410,0,0,0,0,0,0,2,1,5.0,20,20,41.67,99.92,42.0,86.0,,3,N,5,2,75150.0,319500.0,0.0,0.0,1910,1986,0,,,3.46,4.0,0.0,4.0,1,1020830011.0,0,0237,999047,241667,3b,,111N063,10710,,0.0,,1,,,18v2,285.513104562,4186.18029302,1900-1930,0.1292517006802721,0.7959183673469388,0.04081632653061224,0.02040816326530612,0.013605442176870748,0.3363255949616028,0.2,0.5946618467386388,-73.94653107607871,40.82998310206257
MN,2083,13,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,531 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,"531 WEST 151ST,",4163,13916,0,13916,0,0,0,0,0,0,2,1,5.0,20,20,41.67,99.92,42.0,84.0,,3,N,5,2,75150.0,836550.0,0.0,0.0,1910,0,0,,,3.34,4.0,0.0,4.0,1,1020830013.0,0,0237,999084,241647,3b,,111N063,10710,,0.0,,1,,,18v2,286.207463571,4217.85491169,1900-1930,0.12666666666666668,0.7933333333333333,0.04,0.02,0.02,0.3345976024354561,0.2,0.5977329124492071,-73.9463974209245,40.82992814573659
MN,2083,15,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,529 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,529 WEST 151 LLC,4163,13916,0,13916,0,0,0,0,0,0,2,1,5.0,20,20,41.67,99.92,42.0,84.0,,3,N,5,2,75150.0,1125450.0,0.0,0.0,1900,1986,0,,,3.34,4.0,0.0,4.0,1,1020830015.0,0,0237,999120,241627,3b,,111N063,10710,,0.0,,1,,,18v2,287.856548473,4297.95283974,1900-1930,0.13157894736842105,0.7894736842105263,0.046052631578947366,0.013157894736842105,0.019736842105263157,0.3328908362575725,0.2,0.6007975516768311,-73.94626737948181,40.829873190938876
MN,2083,16,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,527 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,527 WEST 151ST STREET,3997,14880,0,14880,0,0,0,0,0,0,2,1,6.0,24,24,40.0,99.92,40.0,84.0,,3,N,5,2,23850.0,372150.0,23850.0,121302.0,1900,1985,0,,,3.72,4.0,0.0,4.0,1,1020830016.0,0,0237,999156,241608,3b,,111N063,10710,,0.0,,1,,,18v2,281.274875317,3959.7853875,1900-1930,0.13157894736842105,0.7894736842105263,0.046052631578947366,0.013157894736842105,0.019736842105263157,0.3328908362575725,0.2,0.6007975516768311,-73.94613733603201,40.82982098070708
MN,2083,17,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,525 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,525 WEST 151 STREETHO,3997,14880,0,14880,0,0,0,0,0,0,2,1,6.0,24,24,40.0,99.92,40.0,84.0,,3,N,5,2,23850.0,405000.0,23850.0,154152.0,1910,1988,0,,,3.72,4.0,0.0,4.0,1,1020830017.0,0,0237,999190,241589,3b,,111N063,10710,,0.0,,1,,,18v2,281.808511145,3983.42401601,1900-1930,0.13071895424836602,0.7777777777777778,0.058823529411764705,0.013071895424836602,0.0196078431372549,0.3263591833316762,0.2,0.6128217301730403,-73.9460145197564,40.82976877371153
MN,2083,19,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,523 WEST 151 STREET,R7A,,,,,,,,,,N,C6,02,0,,523 WEST 151 STREET H,4496,17350,0,17350,0,0,0,0,0,0,2,1,6.0,24,24,45.0,99.92,45.0,84.0,,3,N,5,2,31950.0,424800.0,31950.0,173952.0,1900,1988,0,,,3.86,4.0,0.0,4.0,1,1020830019.0,0,0237,999227,241568,3b,,111N063,10710,,0.0,,1,,,18v2,295.797704789,4691.74927581,1900-1930,0.125,0.7828947368421053,0.05921052631578947,0.013157894736842105,0.019736842105263157,0.328868411576673,0.2,0.6081459707030137,-73.94588086769186,40.8297110720718
MN,2083,21,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,521 WEST 151 STREET,R7A,,,,,,,,,,N,C6,02,0,,521 WEST 151 ST HDFC,3331,12510,0,12510,0,0,0,0,0,0,2,1,5.0,15,15,33.33,99.92,33.0,87.0,,3,N,5,2,17100.0,306450.0,17100.0,149670.0,1900,1988,0,,,3.76,4.0,0.0,4.0,1,1020830021.0,0,0237,999262,241549,3b,,111N063,10710,,0.0,,1,,,18v2,272.321011928,3492.67847161,1900-1930,0.10810810810810811,0.7905405405405406,0.06756756756756757,0.013513513513513514,0.02027027027027027,0.33234040695052114,0.2,0.6017926054594481,-73.94575443834128,40.829658863102466
MN,2083,22,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,519 WEST 151 STREET,R7A,,,,,,,,,,N,C4,02,0,,519 WEST 151 STREETHO,3331,12480,0,12480,0,0,0,0,0,0,2,1,5.0,15,15,33.33,99.92,33.0,87.0,,3,N,5,2,59850.0,366750.0,59850.0,209970.0,1900,1988,0,,,3.75,4.0,0.0,4.0,1,1020830022.0,0,0237,999292,241532,3b,,111N063,10710,,0.0,,1,,,18v2,268.582707606,3298.96664753,1900-1930,0.1056338028169014,0.795774647887324,0.07042253521126761,0.014084507042253521,0.014084507042253521,0.33532516706198157,0.2,0.5964359942198909,-73.94564607208596,40.829612151937305
MN,2083,23,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,517 WEST 151 STREET,R7A,,,,,,,,,,N,C6,02,0,,URBAN OASIS HSG DEV E,3331,14500,0,14500,0,0,0,0,0,0,2,1,5.0,12,12,33.33,99.92,33.33,87.0,,0,N,5,1,17100.0,403200.0,17100.0,277784.0,1910,0,0,,,4.35,4.0,0.0,4.0,1,1020830023.0,0,0237,999320,241516,3b,,111N063,10710,,0.0,,1,,,18v2,271.209194971,3429.58380923,1900-1930,0.10218978102189781,0.8029197080291971,0.058394160583941604,0.021897810218978103,0.014598540145985401,0.3388308273844331,0.2,0.5902650622247471,-73.94554493068445,40.82956818879581
MN,2083,25,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,515 WEST 151 STREET,R7A,,,,,,,,,,N,C6,02,0,,515 W 151 ST DVPMTN E,2498,9130,0,9130,0,0,0,0,0,0,2,1,5.0,10,10,25.0,99.92,25.0,88.0,,0,N,5,0,29934.0,134456.0,29934.0,32386.0,1900,1992,0,,,3.65,4.0,0.0,4.0,1,1020830025.0,0,0237,999346,241502,3b,,111N063,10710,,0.0,,1,,,18v2,254.498363528,2574.34136057,1900-1930,0.10526315789473684,0.7894736842105263,0.06015037593984962,0.03007518796992481,0.015037593984962405,0.33132225414273875,0.2,0.6036419132600582,-73.9454510118597,40.82952971841033
MN,2083,26,109,237,1000,06,7,10031,L034,30,17,610,1,09,3A,511 WEST 151 STREET,R7A,,,,,,,,,,N,C1,02,0,,511 WEST 151 LLC,7433,26630,0,26630,0,0,0,0,0,0,2,1,5.0,31,31,75.0,100.0,75.0,84.0,,2,N,5,1,40050.0,534600.0,0.0,0.0,1900,0,0,,,3.58,4.0,0.0,4.0,1,1020830026.0,0,0237,999391,241478,3b,,111N063,10710,,0.0,,1,,,18v2,356.487272113,7774.48642557,1900-1930,0.08461538461538462,0.823076923076923,0.05384615384615385,0.023076923076923078,0.015384615384615385,0.3493866138207928,0.2,0.5724317747621325,-73.94528845978344,40.82946376826484
MN,2083,29,109,237,1000,06,7,10031,L034,30,17,610,1,09,3B,1840 AMSTERDAM AVENUE,R7A,,,,C2-4,,,,,,N,S2,04,0,,AMSTERDAM MARKET HOLD,1500,3000,1000,2000,0,1000,0,0,0,0,2,1,3.0,2,3,20.0,75.0,20.0,49.0,,2,N,3,2,7686.0,28531.0,0.0,0.0,1926,1989,0,,,2.0,4.0,0.0,4.0,1,1020830029.0,0,0237,999463,241392,3b,,111N063,10710,,0.0,,1,,,18v2,204.000963274,1753.10108465,1900-1930,0.08527131782945736,0.8294573643410853,0.046511627906976744,0.015503875968992248,0.023255813953488372,0.35292182260639904,0.2,0.5666977404691549,-73.94502848507058,40.829227599201495
MN,2083,30,109,237,1000,06,7,10031,L034,30,17,610,1,09,3B,1842 AMSTERDAM AVENUE,R7A,,,,C2-4,,,,,,N,S9,04,0,,AMSTERDAM MARKET HOLD,2700,5000,1700,3300,0,1700,0,0,0,0,2,2,3.0,4,6,36.25,75.0,18.0,42.0,,3,Y,5,5,81286.0,130321.0,0.0,0.0,1880,1988,0,,,1.85,4.0,0.0,4.0,1,1020830030.0,0,0237,999476,241417,3b,,111N063,10710,,0.0,,1,,,18v2,229.469434224,2778.60261198,before 1900,0.09523809523809523,0.8174603174603174,0.047619047619047616,0.015873015873015872,0.023809523809523808,0.34655377835192835,0.19999999999999998,0.577111005322202,-73.94498145340842,40.82929619463271
MN,2083,31,109,237,1000,06,7,10031,L034,30,17,610,1,09,3B,1846 AMSTERDAM AVENUE,R7A,,,,C2-4,,,,,,N,S2,04,0,,AMSTERDAM MARKET HOLD,1400,2500,850,1650,0,850,0,0,0,0,2,1,3.0,2,3,18.67,75.0,18.67,45.0,,0,N,5,0,7627.0,28200.0,0.0,0.0,1910,0,0,,,1.79,4.0,0.0,4.0,1,1020830031.0,0,0237,999490,241440,3b,,111N063,10710,,0.0,,1,,,18v2,198.631756739,1551.76876156,1900-1930,0.1111111111111111,0.7936507936507936,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.3337771044496229,0.2,0.5992022722187159,-73.94493081272952,40.829359298892
MN,2083,32,109,237,1000,06,7,10031,L034,30,17,610,1,09,3B,1848 AMSTERDAM AVENUE,R7A,,,,C2-4,,,,,,N,S5,04,0,,1848-1850 AMSTERDAM A,2450,6000,1200,4800,0,1200,0,0,0,0,2,1,4.0,6,7,25.0,98.0,25.0,48.0,,3,N,5,2,31948.0,65963.0,0.0,0.0,1900,2009,0,,,2.45,4.0,0.0,4.0,1,1020830032.0,0,0237,999490,241466,3b,,111N063,10710,,0.0,,1,,,18v2,261.041238468,2733.07849318,1900-1930,0.136,0.768,0.056,0.024,0.016,0.3210482829731379,0.2,0.622959255613819,-73.9449307536665,40.82943066143619
MN,2083,33,109,237,1000,06,7,10031,L034,30,17,610,1,09,3B,1850 AMSTERDAM AVENUE,R7A,,,,C2-4,,,,,,N,G9,07,0,,1848-1850 AMSTERDAM A,5000,14430,14430,0,1000,0,13430,0,0,0,2,1,2.0,0,1,50.0,100.0,50.0,63.0,,0,N,3,2,137700.0,767250.0,0.0,0.0,1925,2004,0,,,2.89,4.0,0.0,4.0,1,1020830033.0,0,0237,999507,241500,3b,,111N063,10710,,1020830033.0,04/19/1988,1,,,18v2,310.549173268,5212.49726271,1900-1930,0.15,0.75,0.058333333333333334,0.025,0.016666666666666666,0.3119717757889148,0.2,0.6410836328163213,-73.94486924741076,40.82952395233506
